इस विमान को दो कनाडाई प्रैट एंड व्हिटनी टर्बो-प्रोप इंजन द्वारा संचालित किया जया है।	15	is vimaan ko do kanadayi Pratt and Whitney tarbo-prop injan dwara sanchalit kiya gaya hai.	15	जया = गया
रासायनिक हथियारों के इस्तेमाल पर अमेरिका नीति में जवाबी कार्रवाई करने का अधिकार सुरक्षित है।	15	rasaynik hathiyaron ke istemaal par America niti mein javabi karrvai karne ka adhikar surakshit hai.	15	
माना जाता है कि पृथ्वी सहित कई ग्रह सूर्य के चारों ओर एक दीर्घवृत्तीय कक्षा में घूमते हैं और इस दीर्घवृत्त की एक नाभि पर सूर्य अवस्थित होता है।	29	mana jaata hai ki pruthvi sahit kai grah surya ke charon or ek dirghvruttiy kaksha mein ghumte hain aur is dirghvrutt ki ek naabhi par surya avsthit hota hai.	29	
यह भवन इब्राहीम के समय में खुद इब्राहिम ने बनाया था, जो अबतक की सबसे पुरानी निर्मित भवन है।	19	yah bhavan Ibrahim ke samay mein khud Ibrahim ne banaya tha, jo abtak ki sabse puraani nirmit bhavan hai.	19	
अन्तरिक्ष से देखने पर पृथ्वी लगभग गोलाकार गेंद की भाँति दिखाई देती है।	13	antriksh se dekhne par pruthvi lagbhag golaakar gend ki bhaanti dikhai deti hai.	13	
पितर पूजा का भी भारी महत्व है।	7	pitar pooja ka bhi bhari mahatv hai.	7	
टिग्रीनिया विश्व की एक प्रमुख भाषा है।	7	Tigrinya vishwa ki ek pramukh bhasha hai.	7	
२००९ चुनावों में एसडीएफ के प्रत्याशियों को राज्य की सभी ३२ सीटों पर विजय हासिल हुई।	16	2009 chunavon mein SDF ke pratyashiyon ko rajya ki sabhi 32 siton par vijay haasil hui.	16	
मध्य एशिया, युक्रेन, पोलैंड, तुर्की, फ़िनलैंड और चीन में भी कुछ तातार समुदाय इसे बोलते हैं।	16	Madhya Asia, Ukraine, Poland, Turkey, Finland aur China mein bhi kuch Tatar samuday ise bolte hain.	16	
जग अर्थ होता है संसार।	5	jag arth hota hai sansar.	5	
इस्पातनिर्माण के समय निकलीं गैसों का उपयोग उर्जा के स्रोत के रूप में किया जा सकता है।	17	ispaat nirmaan ke samay nikli gaison ka upyog urja ke srot ke roop mein kiya ja sakta hai.	18	इस्पातनिर्माण = इस्पात निर्माण (word count mismatch)
वे सुशील और धैर्यवान होते हैं, लेकिन वे "आलसी" नहीं होते और बोरियत उन्हें विध्वंसक भी बना सकती है.	19	ve sushil aur dhairyavaan hote hain, lekin ve "aalsi" nahi hote aur boriyat unhen vidhvansak bhi bana sakti hai.	19	
स्मरण रखना चाहिए कि इतिहास न तो साधारण परिभाषा के अनुसार विज्ञान है और न केवल काल्पनिक दर्शन अथवा साहित्यिक रचना है।	22	smaran rakhna chahiye ki itihas na to sadharan paribhasha ke anusar vigyan hai aur n keval kaalpanik darshan athva sahityik rachna hai.	22	
यह जो सड़क बनने के कुछ ही दिनों बाद इतनी ख़राब हो गयी, इसको लेकर आप क्या एक्शन ले रहे हैं।	21	yah jo sadak banne ke kuch hi dinon baad itni kharab ho gayi, isko lekar aap kya ekshan le rahe hain.	21	
ये सिद्धांत व्याख्या करते हैं कि पूडल और पुर्तगाली समुद्री कुत्तों का एक ही प्राचीन आनुवंशिक समूह से कैसे विकास हुआ हो सकता है।	24	ye siddhant vyakhya karte hain ki Poodal aur Purtgaali samudri kutton ka ek hi prachin aanuvanshik samuh se kaise vikas hua ho sakta hai.	24	
अति विशिष्ट सेवा मेडल	4	ati vishisht seva medal	4	
इस टकराव से पतवार की बाएँ ओर ५० मीटर का छेद हो गया जिसके चलते इंजिन	16	is takrav se patvar ki baayen or 50 mitar ka chhed ho gaya jiske chalte injin	16	
कक्ष में तुरंत पानी भर गया और बिजली व पंखो की उर्जा बंद हो गई।	15	kaksh mein turant paani bhar gaya aur bijli va pankhon ki urjaa band ho gayi.	15	
द्रवण तथा वाष्पीकरण पर निर्भर होने के कारण इन प्रयोगों में ताप स्थिर रहता है, अतएव इनमें तापमापन की कोई आवश्यकता नहीं होती।	23	dravan tatha vaashpikaran par nibhar hone ke kaaran in prayogon mein taap sthir rahta hai, atev inmen taapmaan ki koi avshyakta nahi hoti.	23	
इसके कारण क्षेत्रीय आर्थिक असंतुलन हुआ और प्रभागों में वृद्धि हुई।	11	iske karan kshetriy aarthik asantulan hua aur prabhagon mein vruddhi hui.	11	
भेड़	1	bhed	1	
टुपैक शाकुर नामक रैप गायक की हत्या और नॉटोरियस B.I.G तथा लॉस एंजेल्स पुलिस विभाग के भ्रष्टाचार कांड के इर्दगिर्द बनी फिल्म,	22	Tupac Shakur naamak rap gayak ki hatya aur notorius B.I.G tatha Los Angeles police vibhag ke bhrashtachar kaand ke irdgird bani film,	22	
अस्थायी तौर पर जिसका शीर्षक रैंपार्ट स्कैंडल था, जिसमें उन्होंने अभिनय के साथ-साथ निर्देशन भी किया, से भी वे जुड़े थे।	21	asthayi taur par jiska shirshak Rampart Scandal tha, jismein unhone abhinay ke saath-saath nirdeshan bhi kiya, se bhi ve jude the.	21	
खर दूषन बध बहुरि बखाना। जिमि सब मरमु दसानन जाना।।	10	khar dooshan badh bahuri bakhaana. Jimi sab marmu dasaanan jaana..	10	
अरुणा राय	2	Aruna Rai	2	
आनंद दीवान इसके संस्थापक संपादक हैं।	6	Anand Deewan iske sansthapak sampadak hain.	6	
IMF के अनुसार जो पिछले तीन दशकों की तीन वैश्विक मंदियां रही हैं, उस अवधि के दौरान, प्रति व्यक्ति वैश्विक उत्पादन में वृद्धि दर शून्य या नकारात्मक रहा है।	29	IMF ke anusar ko pichhle tin dashakon ki tin vaishvik mandiyan rahi hain, is avadhi ke dauran, prati vyakti vaishvik utpadan mein vruddhi dar shunya ya nakaratmak raha hai.	29	
नैन सिंह और उनके भाई मणि सिंह को तत्कालीन शिक्षा अधिकारी एडमंड स्मिथ की सिफारिश पर कैप्टेन	17	Nain Singh aur unke bhai Mani Singh ko tatkaleen shiksha adhikari Edmond Smith ki sifarish par Captain	17	
थामस जार्ज मोंटगोमेरी ने जीएसटी के तहत मध्य एशिया की खोज के लिये चयनित किया था।	16	Thomas George Montgomerie ne GST ke tahat madhya asia ki khoj ke liye chaynit kiya tha.	16	
अलब्राइट-नॉक्स आर्ट गैलरी, बफेलो, न्यूयॉर्क	5	Albright-Knox Art Gallery, Buffalo, Newyork	5	
2012 से एयर कनाडा ने अपना "एयर कनाडा अलटीटुड " के नाम से अपना नया फ्रीक्वेंट फ्लायर प्रोग्राम शुरुआत किया।	20	2012 se Air Canada ne apna "Air Canada Altitude " ke naam se apna naya Frequent Flier Program shuruaat kiya.	20	
संदर्भों के उत्खनन का कार्य सूक्ष्म भेदों के विस्तृत अवलोकन पर निर्भर होता है।	14	sandarbhon ke utkhanan ka karya sukshm bhedon ke vistrut avlokan par nibhar hota hai.	14	
इसका सीधा सा उत्तर मेरी समझ में आया कि आज हम भले अपने आपको इक्कसवीं शताब्दी	16	iska seedha sa uttar meri samajh mein aaya ki aaj ham bhale apne aapko ikkisvin shatabdi	16	
का कहें किन्तु हमारी मानसिकता (खासतौर पर भारतीयों की) आज भी 18वीं शती की ही है।	16	ka kahen kintu hamari maansikta (khastaur par bhartiyon ki) aaj bhi 18vin sadi ki hi hai.	16	शती = सदी
लुटेरा 2013 की बॉलीवुड की प्रेमकहानी नाटक फ़िल्म है जो विक्रमादित्य मोटवानी द्वारा निर्देशित है और ओ हेनरी की लघुकथा द लास्ट लीफ पर आधारित है।	26	Lootera 2013 ki bollywood ki premkahani natak film hai jo Vikramaditya Motwane dvara nirdeshit hai aur O Henrey ki laghukatha The Last Leaf par adharit hai.	26	
रामचन्द्र खान - जैमिनी अश्वमेध का पुनःकथन	7	Ramchandra Khan - jemini ashwmedh ka punahkathan	7	
यह एक धधकने वाला तारा है जिसमें अचानक कुछ मिनटों के लिए चमक बढ़ जाती है।	16	yah ek dhadhakne vala tara hai jismen achanak kuch minaton ke liye chamak badh jaati hai.	16	
जबकि, स्टूडियो अधिक सफल रहा.	5	jabki, studio adhik safal rha.	5	
जावा लिप्यंतरण - यहाँ देवनागरी सहित थाई, चीनी, जापानी, कोरियाई, रूसी आदि के लिप्यन्तरण (ट्रान्सक्रिप्शन) सम्भव है।	17	java lipyantaran - yahan devnagari sahit Thai, Chini, Japani, Koriyayi, Russi aadi ke lipyantaran (transcription) sambhav hai.	17	
उनका मानना है कि बॉलीवुड का पटकथा लेखन हॉलीवुड से एकदम भिन्न है।	13	unka manna hai ki bollywood ka patkatha lekhan hollywood se ekdam bhinn hai.	13	
हंगरी लेखक फ्रिन्गीस करिन्थी (1887–1938) ने दो उपन्यास लिखे, जिसमें एक 20 वीं सदी का गुलिवर काल्पिनक भूमि की यात्रा करता है।	22	Hungary writer Fringis Currimati (1887-1938) ne do upanyas likhe jismen ek 20 vin sadi ka Gulliver kalpanik bhoomi ki yatra karta hai.	22	
दारा सिंह	2	Dara Singh	2	
गणित में दीर्घवृत्त एक ऐसा शांकव होता है जिसकी उत्केन्द्रता इकाई से कम होती है।	15	Ganit mein dirghvrutt ek aisa shaankav hota hai jiski utkendrata ikai se kam hoti hai.	15	
तरुणा निरंकारी — रिचा शर्मा, जया की दूसरी बड़ी बहन	10	Taruna nirankari - Richa Sharma, Jaya ki dusri badi bahan	10	
श्री जगन्नाथ (ओडिस्सी.कॉम)	3	Shri Jagannath (Odyssey.com)	3	
नागेन्द्र सिंह भारत की सोलहवीं लोक सभा के सांसद हैं।	10	Nagendra Singh Bharat ki solahvin lok sabha ke saansad hain.	10	
उनके बाद के लगभग सभी चित्रकारों पर उनकी शैली का प्रभाव पड़ा है, इसीलिए उन्हें ‘चित्रकारों का चित्रकार’ भी कहते हैं।	21	unke baad ke lagbhag sabhi chitrakaron par unki shaili ka prabhav pada hai, isliye unhen 'chitrakaaron ka chitrakar' bhi kahte hain.	21	
संवेद फाउण्डेशन की इस अनियतकालीन पत्रिका की शुरूआत बिहार के छोटे से कस्बे जमालपुर (मुंगेर) में सन् 1991 ईस्वी में हुई।	21	Samved Foundation ki is aniyatkaalin patrika ki shuruaat Bihar ke chhote se kasbe Jamalpur (Munger) mein san 1991 isvi mein hui.	21	
इस मामले में सुप्रीम कोर्ट के आदेश से उनकी रिहाई हुई।	11	is maamle mein supreme court ke aadesh se unki rihai hui.	11	
विभिन्न वैज्ञानिकों, जैसे विलियम प्राउट और नॉर्मन लॉकयर ने यह सुझाव दिया कि परमाणु कुछ अन्य मूलभूत इकाइयों से	19	vibhinn vaigyanikon, jaise William Sprout aur Norman Lockyer ne yah sujhaav diya ki parmaanu kuch anya mulbhut ikaiyon se	19	
मिलकर बना हुआ है, लेकिन उन्होंने इसे लघुतम आकार वाले परमाणु, हाइड्रोजन से मिलकर बना हुआ मानने लगे।	18	milkar bana hua hai, lekin unhone ise laghutam aakar vale parmanu, hydrogen se milkar bana hua manne lage.	18	
नई कविता भारत की जमीन से प्रेरणा प्राप्त नहीं करती।	10	nayi kavita bharat ki jameen se prerna praapt nahi karti.	10	
अजंता की चित्रकला को वाकाटक काल में अधिक प्रोत्साहन मिला, जो संसार में अद्वितीय भित्तिचित्र माना गया है।	18	Ajanta ki chitrakala ko wakatak kaal mein adhik protsahan mila, jo sansaar mein advitiya bhittichitra maana gaya hai.	18	
प्रतिरक्षण (वित्त)	2	pratirakshan (vitta)	2	
लेकिन कुछ मामलों में यह तब तक पहचान में नहीं आते जबतक कि बच्चा बड़ा नहीं हो जाता और कभी-कभी तो वयस्क होने तक यह पहचान में नहीं आता।	29	lekin kuch mamlon mein yah tab tak pahchan mein nahi aate jabtak ki bachcha bada nahi ho jata aur kabhi-kabhi to vyask hone tak yah pahchan mein nahi aata.	29	
स्पैरो अपने आपको "कैप्टेन जैक स्पैरो, अंतिम समुद्री डाकू" होने की बात सोचता है क्योंकि ईस्ट इंडिया ट्रेडिंग कंपनी उसके डाकू होने के कलंक को मिटा देती है।	28	Sparrow apne aapko "Captain Jack Sparrow, antim samudri daaku" hone ki baat sochta hai kyonki East India Trading Company uske daaku hone ke kalank ko mita deti hai.	28	
अक्केलपुर रेलवे स्टेशन	3	Akkalpur railway station	3	
वाकाटक अभिलेखों के आधार पर यह विचार व्यक्त करना सत्य है कि इस वंश की श्री कई पीढ़ियों तक अक्षुण्ण बनी रही।	22	wakatak abhilekhon ke aadhar par yah vichaar vyakt karna satya hai ki is vansh ki shri kai pidhiyon tak akshunna bani rahi.	22	
ये वारें अधूरी ही मिलती हैं।	6	ye vaaren adhuri hi milti hain.	6	
उसकी तार्किक शक्ति और वैज्ञानिक चमत्कार अत्यधिक बढ़ गए हैं।	10	uski taarkik shakti aur vaigyanik chamatkar atyadhik badh gaye hain.	10	
स्कूबा डाइवर्स जो सशस्त्र बलों के साथ गुप्त ऑपरेशन में लगे रहते हैं उन्हें फ्रोग् मैन, लड़ाकू गोताखोरों या हमले करने वाले तैराकों के रूप में जाना जाता है।	29	skuba daivars jo sashatra balon ke sath gupt opreshan mein lage rahte hain unhen frog man, ladaku gotakhoron ya hamle karne vale tairakon ke roop mein jaana jata hai.	29	
वह उत्पल दत्त की पत्नी थीं और दंपति की एक बेटी, डॉ बिशुनुप्रिया दत्त, जो दिल्ली	16	vah Utpal Dutt ki patni thin aur dampati ki ek beti, Dr. Vishnupriya Dutt, jo Delhi	16	
के जवाहरलाल नेहरू विश्वविद्यालय, स्कूल ऑफ आर्ट्स और सौंदर्यशास्त्र में थिएटर इतिहास के प्रोफेसर हैं।	15	ke Jawaharlal Nehry Vishwavidyalay, school of arts aur saundaryashastra mein thiyetar itihas ke profesar hain.	15	
जुलाई 1857 में बकरीद के मौके पर रामपुर में विद्रोह भड़कने और उससे नैनीताल के प्रभावित होने की आशंका से रैमजे ने	22	July 1857 mein bakrid ke mauke par Rampur mein vidroh bhadakne aur usse Nainital ke prabhavit hone ki aashanka se Ramjesh ne	22	
ब्रिटिश औरतों और बच्चों को नैनीताल से हटा कर अल्मोड़ा भेज दिया था, हालाँकि रामपुर के नवाब अंग्रेज़ों के सहयोगी थे।	21	British auraton aur bachchon ko Nainital se hata kar Almoda bhej diya tha, halanki Rampur ke navab angrezon ke sahyogi the.	21	
सिंधु-गंगा-ब्रह्मपुत्र का मैदान	3	Sindhu-Ganga-Brahmputra ka maidan	3	
सुष्मिता सेन (जन्म: 19 नवंबर, 1975, हैदराबाद, आंध्रप्रदेश) हिन्दी फ़िल्मों की एक अभिनेत्री हैं।	14	Sushmita Sen (Janm: 19 November 1975, Hyderabad, Andhrapradesh) hindi filmo ki ek abhinetri hain.	14	
विश्वबंधुत्व और वसुधेव कुटुंबकम के भाव को आत्मसात करते हुए श्री आचार्य प्रमोद कृष्णम जी ने हिन्दू मुस्लिम एकता के लिए अत्यंत सराहनीय कार्य किया है।	26	vishwabandhutva aur vasudhev kutumbakam ke bhaav ko aatmsaat karte huye Shri Acharya Pramod Krushnam ji ne Hindu Muslim Ekta ke liye atyant sarahniy karya kiya hai.	26	
वे अंग्रेज़ी, स्पेनिश और फ्रेंच बोलते हैं।	7	ve angrezi, spanish aur french bolte hain.	7	
उसने संन्यासी के लिए भोजन पकाया तथा जब संन्यासी खा चुका तब संन्यासी के हाथ-पैर दबाए और संन्यासी आराम से सो गया।	22	usne sanyasi ke liye bhojan pakaya tatha jab sanyasi khaa chuka tab sanyasi ke haath-pair dabaye aur sanyasi aaram se so gaya.	22	
मुंबई: सोमैया प्रकाशन.	3	Mumbai: Somaiya Prakashan.	3	
भारतीय उच्चायोग ने जाधव को भी कॉन्सूल पहुंच की मांग की है, लेकिन पाकिस्तान इससे सहमत नहीं है।	18	bhartiya uchchayog ne Jadhav ko bhi kounsul pahunch ki maang ki hai, lekin Pakistan isse sahmat nahi hai.	18	
लाल दुपट्टा इंटरनेट मूवी डेटाबेस पर	6	Lal Dupatta intarnet muvi detabes par	6	
मगर विक्रम उसके सपने में नहीं आए तो उसे नहीं सूझा कि सिंहासन का किया क्या जाए।	17	magar Vikram uske sapne mein nahi aaye to use nahi sucha ki sinhasan ka kiya kya jaaye.	17	
मानव भ्रूण स्टेम कोशिका के उपयोग को लेकर व्यापक विवाद जारी है।	12	manav bhrun stem koshika ke upyog ko lekar vyapak vivaad jaari hai.	12	
इस्पात उत्पादन में मुख्यत: दो प्रकार की विद्युत्‌ भट्ठियों प्रयुक्त होती हैं :	13	ispaat utpdan mein mukhyatah do prakar ki vidyut bhatthiyon prayukt hoti hain :	13	
आग और अन्य कहानिया - हरि सुमन बिष्ट	8	aag aur anya kahaniyan - Hari Suman Visht	8	
मां मातंगी वैदिकों की सरस्वती हैं।	6	maa matangi veidikon ki saraswati hain.	6	
टोडा जनजाति की भाषा में तमिल भाषा के काफी शब्द पाए जाते हैं और शेष बडागा जनजाति की भाषा से मिलते हुए होते हैं।	24	toda janjaati ki bhasha mein tamil bhasha ke kafi shabd paaye jate hain aur shesh badaga janjaati ki bhasha se milte huye hote hain.	24	
तब सन् 1894 में हांगकांग में इसने सिर उठाया और जापान, भारत, तुर्की होते हुए सन् 1896 में यह रोग रूस जा पहुँचा, सन्	24	tab san 1894 mein HongKong mein isne sir uthaya aur Japan, Bharat, Turkey hote huye san 1896 mein yah rog Russia jaa pahuncha, san	24	
1898 में अरब, फारस, ऑस्ट्रिया, अफ्रीका, दक्षिणी अमरीका और हवाई द्वीप तथा सन् 1900 में इंग्लैंड, अमरीका और ऑस्ट्रेलिया में इसने तांडव किया।	23	1898 mein Arab, Faras, Austria, Africa, Dakshini America aur Hawai Dweep tatha san 1900 mein England, America aur Australia mein isne tantav kiya.	23	
इसके बाद बुंदेलखंड का इतिहास अंग्रेजी साम्राज्य की नीतियों की ही अभिव्यक्ति करता है।	14	iske baad Bundelkhand ka itihas angrezi samrajya ki neetiyon ki hi abhivyakti karta hai.	14	
भारतीय शिक्षाका इतिहास	3	bhartiya shiksha ka itihas	4	शिक्षाका = शिक्षा का (word count mismatch)
यह रूटेसिई कुल का ऊँचा तथा कंटीला वृक्ष है, जो उत्तर भारत में बहुत विस्तृत रूप से पाया जाता है।	20	yah Rutaceae kul ka uncha tatha kanteela vruksha hai, jo uttar bharat mein bahut vistrut roop se paaya jata hai.	20	
13 दिसंबर- चीन और जापान के बीच हुए नानज़िंग के युद्ध में जापानियों की जीत हुई।	16	13 December- China aur Japan ke bich huye Nanjing ke yuddh mein japaniyon ki jeet hui.	16	
यही नहीं, इन प्रतिरूपों द्वारा क्रियावान पुरु ष के उन गणितीय संकल्पनाओं का बोध कराया जा सकता है जो गणित की अपूर्व प्रतिभावाले व्यक्ति के लिए स्वत: बोधगम्य हों।	29	yahi nahi, in pratiroopon dvara kiryavaan purush ke un ganitiya sankapnaon ka bodh karaya jaa sakta hai jo ganit ki apurva pratibhavale vyakti ke liye swatah bodhgamya hon.	28	पुरु ष = पुरुष (word count mismatch)
सितंबर 1963 में, मेसन और वाटर्स, रीजेन्ट स्ट्रीट पॉलिटेक्निक के एक अंशकालिक शिक्षक माइक लिओनार्ड के स्वामित्व वाले घर, स्टेनहोप गार्डन के निचले तल्ले पर चले गए।	27	September 1963 mein, Mason aur Waters, Regent Street Polytechnic ke ek anshkaalik shikshak Mike Leonard ke swamitva vale ghar, stenhope garden ke nichle talle par chale gaye.	27	
इलेक्ट्रॉन और प्रोटॉन के सदृश पारमाणविक कणिकाओं में उनकी आनुषंगिक तरंगों के कारण प्रकाश और एक्स किरणों के समान ही विवर्तन की घटनाओं का प्रायोगिक अध्ययन किया।	27	ilektron aur proton ke sadrushya paarmaanvik kanikaon mein unki aanushangik tarangon ke karan prakash aur X kiranon ke saman hi vivartan ki ghatnaon ka prayogik adhyayan kiya.	27	
के एक अभिलेख के आधार पर उनके अस्तित्व की कल्पना ६०० ई.	12	ke ek abhilekh ke adhar par unke astitv ki kalpna 600 isvi.	12	
इनके अलावा ये शागिर्द और फांस फ़िल्म में भी काम कर चुके है।	13	inke alava ye Shagird ur Faans film mein bhi kaam kar chuke hai.	13	
बीट:ये भी घुमक्कड़ होते हैं, परन्तु अभौतिकवादी और कला केन्द्रित होते हैं।	12	beet:ye bhi ghummakad hote hain, parantu abhautikvadi aur kala kendrit hote hain.	12	
वह बाद में कई वर्षों तक दिल्ली में स्थित राष्ट्रीय नाट्य विद्यालय में शिक्षक भी रहे।	16	vah baad mein kai varshon tak Delhi mein sthit Rashtriya Natya Vidyalay mein shikshak bhi rahe.	16	
इस परीक्षा में ऊत्तीर्ण परीक्षार्थी ही भारतीय प्रशासनिक सेवा मुख्य परीक्षा में शामिल होने का अवसर पाते हैं।	18	is pariksha mein uttirn pariksharthi hi bhartiya prashasnik seva mukhya pariksha mein shamil hone ka avsar paate hain.	18	
भारत का अधिकांश उत्तरी तथा पश्चिमोत्तर भाग इस समय हर्ष के साम्राज्य के अन्तर्गत था।	15	Bharat ka adhikansh uttari tatha pashchimottar bhaag is samay harsh ke samrajya ke antargat tha.	15	
इस बार प्रहरी संदेश लेकर लौटा कि राजा बलि उनसे महा शिवरात्रि के दिन मिलेंगे।	15	is baar prahari sandesh lekar lauta ki Raja Bali unse maha shivratri ke din milenge.	15	
बाहरी पंख पर कुछ कम आंखें और अंत में इसका रंग काला और आकार अर्द्धचन्द्राकार होता है।	17	bahari pankh par kuch kam aankhen aur ant mein iska rang kaala aur aakar ardhachandraakar hota hai.	17	
चाहे पशु उत्पादन में हो या न हो इस आहार को उसे देना ही पड़ता है इसके	17	chahe padhu utpadan mein ho ya n ho is aahar ko use dena hi padta hai iske	17	
अभाव में पशु कमजोर होने लगता है जिसका असर उसकी उत्पादकता तथा प्रजनन क्षमता पर पड़ता है।	17	abhav mein pashu kamjor hone lagta hai jiska asar uski utpadakta tatha prajanan kshamta par padta hai.	17	
ऋषि परंपरा में श्री आचार्य प्रमोद एक ऐसे विलक्षण संत है जिनके लाखों अनुयायी ईसाई और इस्लाम धर्म	18	rishi parapara mein Shri Acharya Pramod ek aise vilakshan sant hai jinke lakhon anuyayi isai aur islam dharm	18	
के मानने वाले है हालांकि उन्हें अपने कार्यो को लेकर कई बार विरोध भी झेलना पड़ा है।	17	ke manne vale hai halanki unhen apne karyon ko lekar kai baar virodh bhi jhelna pada hai.	17	
अपरिचित का परिचय - प्रिय दर्शी प्रकाश	7	aprichit ka parichay - Priya darshi Prakash	7	
जयइंद्रवर्मन् अष्टम के राज्य में श्री सूर्यदेव ने, जो चंपा का ही निवसी था लेकिन जिसने कंबुज में शरण ली, कंबुज की ओर से ११९० ई.	26	Jayindravarman ashtam ke rajya mein Shri Suryadev ne, jo Champa ka hi nivasi tha lekin jisne Cambus mein sharan li, Cambus ki or se 1190 isvi	26	निवसी = निवासी
कुल मिलाकर यह 800 किलोमीटर की ऊंचाई तक पहुंचेगी।	9	kul milakar yah 800 kilometer ki unchai tak pahunchegi.	9	
उपन्यास-	1	upanyas-	1	
उनके अन्दर आदेश देने की वॄति होने से सेना या पुलिस में अपने को निरंकुश बनाकर रखते है, इस तरह के जातक	22	unke andar aadesh dene ki vrutti hone se sena ya police mein apne ko nirankush banakar rakhte hai, is tarah ke jaatak	22	
अगर राज्य में किसी भी विभाग में काम करते हैं तो सरकारी सम्पत्ति को किसी भी तरह से क्षति नहीं होने देते.	22	agar rajya mein kisi bhi vibhaag mein kaam karte hain to sarkaari sampatti ko kisi bhi tarah se kshati nahi hone dete.	22	
जब निगरानी प्रणाली की गतिविधि में एक कील नजर आती है, तो किसी भी रोग एपिडेमिलॉजिक्स	16	jab nigrani pranali ki gatividhi mein ek keel najar aati hai, to kisi bhi rog epidemilojics	16	
और सार्वजनिक स्वास्थ्य पेशेवरों को सतर्क किया जाता है कि यह कोई समस्या हो सकती है।	16	aur sarvjanik svasthya peshevaron ko satark kiya jaata hai ki yah koi samsya ho sakti hai.	16	
अन्य वृत्तियाँ ये हैं- प्रमाण, विपर्यय, निद्रा, स्मृति।	8	anya vruttiyan ye hain- praman, viparyay, nidra, smruti.	8	
इसके फूल का रंग गुलाबी होता है।	7	iske fool ka rang gulabi hota hai.	7	
चौथा चरणभावना की तरफ़ ले जाता है और जातक दिमाग की अपेक्षा ह्रदय से काम लेना चालू कर देता है।	20	chautha charanbhavna ki taraf le jata hai aur jaatak dimaag ki apeksha hruday se kaam lena chalu kar deta hai.	20	
बांग्लादेश में महिलाओं की स्थिति पिछले कुछ शताब्दियों में कई महत्वपूर्ण बदलावों के अधीन रही है।	16	Bangladesh mein mahilaon ki sthiti pichhle kuch shatabdiyon mein kai mahatvpurn badlavon ke adhin rahi hai.	16	
इनके अधिकतर गाने उज़बेक और रूसी भाषाओं में हैं हालांकि कभी-कभी वे जर्मन, तातार और अरबी में भी गाते हैं।	20	isnke adhiktar gaane Uzbec aur Russian bhashaon mein hain halanki kabh--kabhi ve German, Tatar aur Arabi me bhi gaate hain.	20	
इनके द्वारा रचित एक कहानी–संग्रह अतीत के लिये उन्हें सन् 1987 में साहित्य अकादमी पुरस्कार से सम्मानित किया गया।	19	inke dwara rachit ek kahani-sangrah atit ke liye unhen san 1987 mein sahitya akadami puraskaar se sammanit kiya gaya.	19	
एक बार तीन बाली के हिन्दू लोगों को प्रवेश वर्जित कर दिया गया था, जबकि बाली की ९०% जनसंख्या हिन्दू है।	21	ek baar tin Bali ke hindu logon ko pravesh varjit kar diya gaya tha, jabki Bali ki 90% jansankhya Hindu hai.	21	
जब एएसआई के तत्कालीन महानिदेशक, पुरातत्वविद् एम.	7	jab ASI ke tatkaaleen mahanideshak, puratatvvid M.	7	
फ़ॉल	1	Fall	1	
उनके परिवारों ने रिश्ते को स्वीकार कर लिया है और यह भी कि उनका औपचारिक विवाह नहीं होना है।	19	unke parivaron ne rishte ko svikar kar liya hai aur yah bhi ki unka auupcharik vivah nahi hona hai.	19	
काशी हिंदू विश्वविद्यालय की स्थापना हेतु धन जुटाने महामना जब बरेली पधारे तो राधेश्याम ने उनको अपनी साल भर की कमाई उन्हें दान दे दी थी।	26	Kashi Hindu Viswavidyalay ki sthapna hetu dhan jutaane Mahamana jab Bareily padhare to Radheshyam ne unko apni saal bhar ki kamai unhen daan de di thi.	26	
उनके सभी साथियों को यह पुस्तक बहुत पसन्द आयी।	9	unke sabhi saathiyon ko yah pustak bahut pasand aayi.	9	
कृष्णगाथा प्रथम महाकाव्य है जिसे विशुद्ध एवं सरल मलयालम में लिखा गया है।	13	Krishnagaatha pratham mahakavya hai jise vishuddh evam saral Malyalam mein likha gaya hai.	13	
फ़िल्म को मुम्बई में यश राज फ़िल्म्स के बैनर तले प्रदर्शन के दो दिन पूर्ण आच्छादित किया गया।	18	film ko Mumbai mein Yash Raj Films ke bainar tale pradarshan ke don din purn achchadit kiya gaya.	18	
दूसरे शब्दों में कह सकते हैं कि जहाँ भी राजा अपनी राजधानी बना लेता था उस स्थान के साथ गढ़ शब्द का प्रयोग होने लगता था।	26	dusre shabdon mein kah sakte hain ki jahan bhi raaja apni raajdhani bana leta tha us sthaan ke saath gadh shabd ka prayog hone lagta tha.	26	
अकेले तीनों को बचाना सम्भव नहीं था, इसलिए उन्होंने दोनों बेतालों का स्मरण किया।	14	akele tinon ko bachana sambhav nahi tha, isliye unhone dono betalon ka smaran kiya.	14	
डेविअन आर्ट	2	Devian Art	2	
उनके इस प्रकार कहने से त्रिशंकु ने क्रोधित होकर वशिष्ठ जी के पुत्रों को अपशब्द कहे।	16	unke is prakar kahne se Trishanku ne krodhit hokar Vashishth ji ke putron ko apshabd kahe.	16	
महिलाएं और पुरुष दोनों प्रभावित हो सकते हैं।	8	mahilayen aur purush dono prabhavit ho sakte hain.	8	
आदिल शेख,भारत के उत्तर प्रदेश की सोलहवीं विधानसभा सभा में विधायक रहे।	12	Adil Sheikh,Bharat ke Uttar Pradesh ki solahvin vidhansabha sabha mein vidhayak rahe.	12	
